weekday	month	year	hour	season	holiday	workingday	weather	temp	atemp	humidity	windspeed	casual	registered
Tuesday	October	12	20	4	0	1	3	25.42	27.275	94	8.9981	20	286
Tuesday	October	12	21	4	0	1	3	25.42	27.275	94	7.0015	24	265
Tuesday	October	12	22	4	0	1	2	25.42	27.275	94	7.0015	28	212
Tuesday	October	12	23	4	0	1	2	25.42	27.275	94	0	11	87
Wednesday	October	12	0	4	0	1	3	25.42	27.275	94	0	5	47
Wednesday	October	12	1	4	0	1	2	25.42	27.275	94	0	3	16
Wednesday	October	12	2	4	0	1	2	25.42	27.275	94	0	2	7
Wednesday	October	12	3	4	0	1	2	24.6	25.76	94	0	0	7
Wednesday	October	12	4	4	0	1	2	24.6	25	100	0	2	9
Wednesday	October	12	5	4	0	1	2	25.42	27.275	94	7.0015	2	32
Wednesday	October	12	6	4	0	1	2	24.6	25.76	94	8.9981	4	173
Wednesday	October	12	7	4	0	1	2	24.6	25.76	94	12.998	11	504
Wednesday	October	12	8	4	0	1	2	25.42	28.03	88	7.0015	28	781
Wednesday	October	12	9	4	0	1	2	25.42	28.79	83	12.998	30	332
Wednesday	October	12	10	4	0	1	1	27.06	30.305	78	11.0014	29	146
Wednesday	October	12	11	4	0	1	1	27.06	30.305	78	11.0014	52	178
Wednesday	October	12	12	4	0	1	2	28.7	32.575	70	7.0015	69	289
Wednesday	October	12	13	4	0	1	2	28.7	33.335	74	7.0015	55	224
Wednesday	October	12	14	4	0	1	2	29.52	34.09	70	11.0014	56	195
Wednesday	October	12	15	4	0	1	2	29.52	34.09	62	11.0014	59	260
Wednesday	October	12	16	4	0	1	2	29.52	33.335	58	0	42	436
Wednesday	October	12	17	4	0	1	1	28.7	32.575	65	0	84	833
Wednesday	October	12	18	4	0	1	1	28.7	32.575	65	0	54	756
Wednesday	October	12	19	4	0	1	1	28.7	32.575	65	0	49	544
Wednesday	October	12	20	4	0	1	1	28.7	32.575	65	0	48	449
Wednesday	October	12	21	4	0	1	2	27.06	31.06	74	0	14	195
Wednesday	October	12	22	4	0	1	1	27.06	31.06	74	0	9	232
Wednesday	October	12	23	4	0	1	2	27.06	30.305	78	0	21	199
Thursday	October	12	0	4	0	1	3	26.24	28.79	89	0	11	65
Thursday	October	12	1	4	0	1	2	25.42	27.275	94	0	2	23
Thursday	October	12	2	4	0	1	1	26.24	28.79	89	0	3	10
Thursday	October	12	3	4	0	1	2	25.42	28.03	88	0	5	6
Thursday	October	12	4	4	0	1	2	26.24	28.79	89	0	0	10
Thursday	October	12	5	4	0	1	3	26.24	28.79	89	7.0015	2	37
Thursday	October	12	6	4	0	1	3	25.42	27.275	94	6.0032	1	132
Thursday	October	12	7	4	0	1	2	26.24	28.79	89	6.0032	12	379
Thursday	October	12	8	4	0	1	1	26.24	28.79	89	0	27	711
Thursday	October	12	9	4	0	1	2	26.24	28.79	89	12.998	40	319
Thursday	October	12	10	4	0	1	2	27.06	30.305	83	8.9981	27	150
Thursday	October	12	11	4	0	1	2	28.7	32.575	70	7.0015	38	176
Thursday	October	12	12	4	0	1	2	29.52	33.335	54	12.998	57	231
Thursday	October	12	13	4	0	1	2	29.52	33.335	58	22.0028	63	231
Thursday	October	12	14	4	0	1	1	28.7	32.575	61	16.9979	56	211
Thursday	October	12	15	4	0	1	1	29.52	33.335	54	19.0012	77	248
Thursday	October	12	16	4	0	1	1	28.7	32.575	54	19.0012	86	411
Thursday	October	12	17	4	0	1	1	28.7	32.575	51	15.0013	112	789
Thursday	October	12	18	4	0	1	1	27.06	31.06	57	7.0015	75	812
Thursday	October	12	19	4	0	1	1	27.06	31.06	57	7.0015	67	467
Thursday	October	12	20	4	0	1	1	26.24	30.305	65	7.0015	50	391
Thursday	October	12	21	4	0	1	1	25.42	30.305	69	0	33	288
Thursday	October	12	22	4	0	1	1	26.24	31.06	47	8.9981	29	203
Thursday	October	12	23	4	0	1	1	24.6	31.06	56	6.0032	18	137
Friday	October	12	0	4	0	1	1	22.96	26.515	73	0	16	86
Friday	October	12	1	4	0	1	1	22.14	25.76	68	7.0015	3	43
Friday	October	12	2	4	0	1	1	22.14	25.76	73	6.0032	1	10
Friday	October	12	3	4	0	1	1	22.14	25.76	73	0	5	11
Friday	October	12	4	4	0	1	1	22.14	25.76	77	0	0	11
Friday	October	12	5	4	0	1	1	21.32	25	77	0	0	41
Friday	October	12	6	4	0	1	1	21.32	25	83	0	4	133
Friday	October	12	7	4	0	1	1	21.32	25	83	7.0015	11	417
Friday	October	12	8	4	0	1	1	23.78	27.275	64	0	36	749
Friday	October	12	9	4	0	1	1	24.6	30.305	60	6.0032	58	326
Friday	October	12	10	4	0	1	1	27.06	31.06	54	0	68	192
Friday	October	12	11	4	0	1	1	28.7	32.575	48	12.998	90	214
Friday	October	12	12	4	0	1	1	29.52	32.575	42	11.0014	161	307
Friday	October	12	13	4	0	1	1	28.7	32.575	48	0	117	307
Friday	October	12	14	4	0	1	1	30.34	32.575	37	15.0013	113	287
Friday	October	12	15	4	0	1	1	29.52	32.575	39	16.9979	150	320
Friday	October	12	16	4	0	1	1	29.52	32.575	37	0	153	481
Friday	October	12	17	4	0	1	1	28.7	31.82	42	11.0014	158	742
Friday	October	12	18	4	0	1	1	26.24	31.06	57	8.9981	106	655
Friday	October	12	19	4	0	1	1	25.42	29.545	73	11.0014	67	433
Friday	October	12	20	4	0	1	1	24.6	28.79	78	8.9981	66	306
Friday	October	12	21	4	0	1	1	24.6	29.545	69	15.0013	47	220
Friday	October	12	22	4	0	1	1	24.6	29.545	73	19.0012	63	201
Friday	October	12	23	4	0	1	1	23.78	27.275	78	15.0013	23	148
Saturday	October	12	0	4	0	0	1	22.96	26.515	83	11.0014	37	154
Saturday	October	12	1	4	0	0	1	22.96	26.515	83	16.9979	25	116
Saturday	October	12	2	4	0	0	1	22.96	26.515	78	12.998	13	62
Saturday	October	12	3	4	0	0	1	22.14	25.76	77	15.0013	2	54
Saturday	October	12	4	4	0	0	1	22.14	25.76	83	16.9979	4	7
Saturday	October	12	5	4	0	0	1	22.14	25.76	83	12.998	2	8
Saturday	October	12	6	4	0	0	1	22.14	25.76	88	16.9979	2	28
Saturday	October	12	7	4	0	0	1	22.14	25.76	83	19.9995	13	71
Saturday	October	12	8	4	0	0	1	22.96	26.515	83	12.998	22	184
Saturday	October	12	9	4	0	0	1	24.6	29.545	73	12.998	130	265
Saturday	October	12	10	4	0	0	1	25.42	30.305	69	19.0012	198	341
Saturday	October	12	11	4	0	0	1	26.24	30.305	65	16.9979	258	389
Saturday	October	12	12	4	0	0	1	28.7	32.575	54	7.0015	362	381
Saturday	October	12	13	4	0	0	2	26.24	31.06	57	35.0008	310	400
Saturday	October	12	14	4	0	0	2	24.6	31.06	56	27.9993	269	307
Saturday	October	12	15	4	0	0	1	24.6	31.06	46	27.9993	279	341
Saturday	October	12	16	4	0	0	1	24.6	31.06	43	35.0008	317	342
Saturday	October	12	17	4	0	0	1	22.14	25.76	49	26.0027	268	342
Saturday	October	12	18	4	0	0	1	21.32	25	48	27.9993	183	312
Saturday	October	12	19	4	0	0	1	19.68	23.485	55	15.0013	102	239
Saturday	October	12	20	4	0	0	1	19.68	23.485	55	16.9979	75	172
Saturday	October	12	21	4	0	0	1	18.86	22.725	59	8.9981	78	137
Saturday	October	12	22	4	0	0	1	18.04	21.97	62	8.9981	45	140
Saturday	October	12	23	4	0	0	1	18.04	21.97	62	8.9981	37	142
Sunday	October	12	0	4	0	0	1	18.04	21.97	62	11.0014	28	99
Sunday	October	12	1	4	0	0	1	18.04	21.97	54	15.0013	29	80
Sunday	October	12	2	4	0	0	1	17.22	21.21	62	8.9981	10	64
Sunday	October	12	3	4	0	0	2	18.04	21.97	62	8.9981	5	17
Sunday	October	12	4	4	0	0	2	18.04	21.97	54	16.9979	5	6
Sunday	October	12	5	4	0	0	2	18.04	21.97	54	8.9981	2	8
Sunday	October	12	6	4	0	0	2	18.04	21.97	54	12.998	4	19
Sunday	October	12	7	4	0	0	3	17.22	21.21	58	11.0014	6	29
Sunday	October	12	8	4	0	0	3	17.22	21.21	67	8.9981	11	51
Sunday	October	12	9	4	0	0	3	16.4	20.455	71	8.9981	16	70
Sunday	October	12	10	4	0	0	2	17.22	21.21	67	12.998	41	144
Sunday	October	12	11	4	0	0	2	17.22	21.21	71	7.0015	76	260
Sunday	October	12	12	4	0	0	2	17.22	21.21	71	0	100	292
Sunday	October	12	13	4	0	0	2	18.04	21.97	72	6.0032	80	240
Sunday	October	12	14	4	0	0	2	18.04	21.97	67	0	71	243
Sunday	October	12	15	4	0	0	3	17.22	21.21	77	8.9981	74	232
Sunday	October	12	16	4	0	0	3	16.4	20.455	82	11.0014	87	246
Sunday	October	12	17	4	0	0	3	16.4	20.455	82	15.0013	35	122
Sunday	October	12	18	4	0	0	3	16.4	20.455	82	12.998	24	82
Sunday	October	12	19	4	0	0	2	16.4	20.455	82	7.0015	17	97
Sunday	October	12	20	4	0	0	1	16.4	20.455	82	8.9981	19	97
Sunday	October	12	21	4	0	0	1	15.58	19.695	87	7.0015	22	91
Sunday	October	12	22	4	0	0	1	15.58	19.695	87	8.9981	7	72
Sunday	October	12	23	4	0	0	1	14.76	17.425	93	8.9981	12	68
Monday	October	12	0	4	1	0	1	15.58	19.695	76	19.0012	7	44
Monday	October	12	1	4	1	0	1	13.94	16.665	87	11.0014	2	35
Monday	October	12	2	4	1	0	1	13.94	16.665	81	12.998	3	12
Monday	October	12	3	4	1	0	1	13.94	17.425	81	7.0015	2	8
Monday	October	12	4	4	1	0	1	13.12	16.665	87	8.9981	1	6
Monday	October	12	5	4	1	0	1	13.94	15.91	76	15.0013	2	17
Monday	October	12	6	4	1	0	1	13.94	17.425	76	7.0015	5	54
Monday	October	12	7	4	1	0	2	13.94	16.665	76	11.0014	3	151
Monday	October	12	8	4	1	0	2	14.76	17.425	71	15.0013	23	374
Monday	October	12	9	4	1	0	2	15.58	19.695	66	11.0014	59	273
Monday	October	12	10	4	1	0	2	15.58	19.695	68	8.9981	69	229
Monday	October	12	11	4	1	0	2	16.4	20.455	62	6.0032	72	236
Monday	October	12	12	4	1	0	2	17.22	21.21	63	11.0014	74	267
Monday	October	12	13	4	1	0	2	17.22	21.21	62	12.998	82	323
Monday	October	12	14	4	1	0	2	17.22	21.21	58	7.0015	121	299
Monday	October	12	15	4	1	0	3	17.22	21.21	58	12.998	76	294
Monday	October	12	16	4	1	0	3	17.22	21.21	58	12.998	61	316
Monday	October	12	17	4	1	0	2	17.22	21.21	66	16.9979	81	416
Monday	October	12	18	4	1	0	2	17.22	21.21	66	19.0012	41	415
Monday	October	12	19	4	1	0	2	16.4	20.455	71	16.9979	38	333
Monday	October	12	20	4	1	0	3	16.4	20.455	71	15.0013	20	207
Monday	October	12	21	4	1	0	2	16.4	20.455	76	15.0013	17	134
Monday	October	12	22	4	1	0	3	16.4	20.455	76	16.9979	6	101
Monday	October	12	23	4	1	0	2	16.4	20.455	71	15.0013	9	60
Tuesday	October	12	0	4	0	1	2	15.58	19.695	82	15.0013	9	22
Tuesday	October	12	1	4	0	1	3	14.76	17.425	87	15.0013	0	13
Tuesday	October	12	2	4	0	1	3	14.76	16.665	87	16.9979	2	5
Tuesday	October	12	3	4	0	1	3	14.76	16.665	87	19.0012	0	3
Tuesday	October	12	4	4	0	1	3	14.76	17.425	87	11.0014	1	6
Tuesday	October	12	5	4	0	1	2	15.58	19.695	82	12.998	0	19
Tuesday	October	12	6	4	0	1	2	15.58	19.695	82	16.9979	2	141
Tuesday	October	12	7	4	0	1	1	15.58	19.695	83	16.9979	5	357
Tuesday	October	12	8	4	0	1	2	17.22	21.21	80	12.998	15	698
Tuesday	October	12	9	4	0	1	2	17.22	21.21	77	15.0013	37	345
Tuesday	October	12	10	4	0	1	2	18.04	21.97	75	15.0013	33	131
Tuesday	October	12	11	4	0	1	2	19.68	23.485	69	12.998	37	156
Tuesday	October	12	12	4	0	1	2	19.68	23.485	69	12.998	43	217
Tuesday	October	12	13	4	0	1	2	20.5	24.24	67	8.9981	54	184
Tuesday	October	12	14	4	0	1	2	22.14	25.76	64	12.998	43	201
Tuesday	October	12	15	4	0	1	2	21.32	25	63	11.0014	59	195
Tuesday	October	12	16	4	0	1	2	20.5	24.24	72	11.0014	70	354
Tuesday	October	12	17	4	0	1	2	21.32	25	68	11.0014	73	733
Tuesday	October	12	18	4	0	1	2	20.5	24.24	72	15.0013	26	758
Tuesday	October	12	19	4	0	1	2	20.5	24.24	72	11.0014	31	483
Tuesday	October	12	20	4	0	1	2	20.5	24.24	72	11.0014	30	330
Tuesday	October	12	21	4	0	1	2	19.68	23.485	77	8.9981	16	209
Tuesday	October	12	22	4	0	1	2	19.68	23.485	77	6.0032	7	155
Tuesday	October	12	23	4	0	1	2	19.68	23.485	77	6.0032	8	76
Wednesday	October	12	0	4	0	1	2	18.86	22.725	88	6.0032	0	33
Wednesday	October	12	1	4	0	1	2	18.86	22.725	88	0	2	6
Wednesday	October	12	2	4	0	1	2	18.86	22.725	88	0	2	6
Wednesday	October	12	3	4	0	1	2	18.86	22.725	88	0	0	6
Wednesday	October	12	4	4	0	1	2	18.86	22.725	88	7.0015	0	6
Wednesday	October	12	5	4	0	1	2	18.86	22.725	88	6.0032	2	38
Wednesday	October	12	6	4	0	1	2	18.86	22.725	88	6.0032	3	172
Wednesday	October	12	7	4	0	1	1	18.86	22.725	82	7.0015	9	498
Wednesday	October	12	8	4	0	1	1	20.5	24.24	77	11.0014	33	806
Wednesday	October	12	9	4	0	1	1	22.14	25.76	60	19.0012	35	331
Wednesday	October	12	10	4	0	1	1	22.96	26.515	52	19.9995	27	190
Wednesday	October	12	11	4	0	1	1	22.14	25.76	52	12.998	53	238
Wednesday	October	12	12	4	0	1	1	22.14	25.76	56	15.0013	78	312
Wednesday	October	12	13	4	0	1	1	22.96	26.515	49	0	60	237
Wednesday	October	12	14	4	0	1	1	24.6	31.06	40	11.0014	63	208
Wednesday	October	12	15	4	0	1	1	24.6	31.06	40	11.0014	58	261
Wednesday	October	12	16	4	0	1	1	24.6	31.06	40	15.0013	92	474
Wednesday	October	12	17	4	0	1	1	23.78	27.275	43	15.0013	91	857
Wednesday	October	12	18	4	0	1	2	22.96	26.515	49	11.0014	57	787
Wednesday	October	12	19	4	0	1	2	22.96	26.515	46	39.0007	32	534
Wednesday	October	12	20	4	0	1	1	21.32	25	48	32.9975	21	371
Wednesday	October	12	21	4	0	1	1	20.5	24.24	51	23.9994	18	251
Wednesday	October	12	22	4	0	1	1	18.86	22.725	55	19.9995	27	170
Wednesday	October	12	23	4	0	1	1	18.04	21.97	58	12.998	17	119
Thursday	October	12	0	4	0	1	1	18.04	21.97	51	8.9981	1	41
Thursday	October	12	1	4	0	1	1	18.04	21.97	47	12.998	1	10
Thursday	October	12	2	4	0	1	1	17.22	21.21	50	8.9981	4	7
Thursday	October	12	3	4	0	1	1	17.22	21.21	47	19.9995	0	3
Thursday	October	12	4	4	0	1	1	16.4	20.455	50	16.9979	0	10
Thursday	October	12	5	4	0	1	1	14.76	17.425	50	11.0014	0	42
Thursday	October	12	6	4	0	1	1	14.76	17.425	50	11.0014	1	158
Thursday	October	12	7	4	0	1	1	14.76	16.665	50	16.9979	11	467
Thursday	October	12	8	4	0	1	1	15.58	19.695	46	26.0027	25	773
Thursday	October	12	9	4	0	1	1	16.4	20.455	43	26.0027	27	328
Thursday	October	12	10	4	0	1	1	18.04	21.97	41	23.9994	39	165
Thursday	October	12	11	4	0	1	1	18.86	22.725	36	0	76	175
Thursday	October	12	12	4	0	1	1	18.86	22.725	36	0	47	279
Thursday	October	12	13	4	0	1	1	20.5	24.24	31	7.0015	48	243
Thursday	October	12	14	4	0	1	1	21.32	25	32	6.0032	78	270
Thursday	October	12	15	4	0	1	1	21.32	25	34	11.0014	102	358
Thursday	October	12	16	4	0	1	1	20.5	24.24	36	8.9981	68	413
Thursday	October	12	17	4	0	1	1	20.5	24.24	39	19.0012	90	737
Thursday	October	12	18	4	0	1	1	18.86	22.725	44	11.0014	64	628
Thursday	October	12	19	4	0	1	1	18.04	21.97	51	8.9981	81	662
Thursday	October	12	20	4	0	1	1	17.22	21.21	62	11.0014	27	388
Thursday	October	12	21	4	0	1	1	17.22	21.21	62	8.9981	24	236
Thursday	October	12	22	4	0	1	1	16.4	20.455	66	11.0014	10	167
Thursday	October	12	23	4	0	1	1	17.22	21.21	58	6.0032	10	176
Friday	October	12	0	4	0	1	1	16.4	20.455	66	7.0015	8	60
Friday	October	12	1	4	0	1	1	16.4	20.455	66	6.0032	8	29
Friday	October	12	2	4	0	1	1	16.4	20.455	66	6.0032	0	16
Friday	October	12	3	4	0	1	1	14.76	18.18	76	6.0032	0	6
Friday	October	12	4	4	0	1	1	14.76	18.18	76	7.0015	0	8
Friday	October	12	5	4	0	1	1	14.76	18.18	81	6.0032	2	33
Friday	October	12	6	4	0	1	1	13.94	17.425	81	6.0032	3	140
Friday	October	12	7	4	0	1	1	14.76	18.18	81	6.0032	8	384
Friday	October	12	8	4	0	1	1	17.22	21.21	71	6.0032	34	711
Friday	October	12	9	4	0	1	1	20.5	24.24	39	19.9995	26	374
Friday	October	12	10	4	0	1	1	21.32	25	36	19.9995	75	200
Friday	October	12	11	4	0	1	1	22.14	25.76	37	23.9994	61	252
Friday	October	12	12	4	0	1	1	22.14	25.76	39	31.0009	75	312
Friday	October	12	13	4	0	1	1	22.96	26.515	37	26.0027	81	300
Friday	October	12	14	4	0	1	1	22.96	26.515	37	31.0009	109	262
Friday	October	12	15	4	0	1	1	21.32	25	42	30.0026	138	317
Friday	October	12	16	4	0	1	1	18.86	22.725	41	23.9994	108	412
Friday	October	12	17	4	0	1	1	18.86	22.725	38	26.0027	131	706
Friday	October	12	18	4	0	1	1	18.04	21.97	38	19.9995	76	566
Friday	October	12	19	4	0	1	1	17.22	21.21	41	15.0013	40	453
Friday	October	12	20	4	0	1	1	17.22	21.21	47	8.9981	28	280
Friday	October	12	21	4	0	1	1	16.4	20.455	54	12.998	21	169
Friday	October	12	22	4	0	1	1	16.4	20.455	47	19.9995	17	143
Friday	October	12	23	4	0	1	1	14.76	17.425	57	12.998	11	89
Saturday	October	12	0	4	0	0	1	14.76	18.18	57	6.0032	31	218
Saturday	October	12	1	4	0	0	1	13.94	16.665	53	8.9981	23	123
Saturday	October	12	2	4	0	0	1	13.94	16.665	53	12.998	7	60
Saturday	October	12	3	4	0	0	1	13.12	15.15	66	15.0013	2	13
Saturday	October	12	4	4	0	0	1	12.3	15.15	65	11.0014	2	9
Saturday	October	12	5	4	0	0	1	12.3	14.395	61	12.998	0	11
Saturday	October	12	6	4	0	0	1	12.3	14.395	61	12.998	5	23
Saturday	October	12	7	4	0	0	1	12.3	15.15	61	11.0014	10	60
Saturday	October	12	8	4	0	0	1	13.94	17.425	53	7.0015	23	151
Saturday	October	12	9	4	0	0	1	14.76	18.18	50	6.0032	46	220
Saturday	October	12	10	4	0	0	1	16.4	20.455	43	0	82	265
Saturday	October	12	11	4	0	0	1	17.22	21.21	35	8.9981	192	335
Saturday	October	12	12	4	0	0	1	18.04	21.97	35	0	202	371
Saturday	October	12	13	4	0	0	1	18.86	22.725	36	12.998	235	435
Saturday	October	12	14	4	0	0	1	19.68	23.485	33	12.998	243	354
Saturday	October	12	15	4	0	0	1	20.5	24.24	36	12.998	251	364
Saturday	October	12	16	4	0	0	1	20.5	24.24	31	12.998	294	343
Saturday	October	12	17	4	0	0	1	18.86	22.725	38	11.0014	193	335
Saturday	October	12	18	4	0	0	1	18.86	22.725	44	8.9981	174	299
Saturday	October	12	19	4	0	0	1	18.04	21.97	44	11.0014	73	259
Saturday	October	12	20	4	0	0	1	16.4	20.455	54	6.0032	57	198
Saturday	October	12	21	4	0	0	1	16.4	20.455	58	12.998	47	157
Saturday	October	12	22	4	0	0	1	16.4	20.455	62	0	33	156
Saturday	October	12	23	4	0	0	1	17.22	21.21	58	19.9995	27	98
Sunday	October	12	0	4	0	0	1	16.4	20.455	71	16.9979	8	103
Sunday	October	12	1	4	0	0	1	17.22	21.21	77	19.0012	16	96
Sunday	October	12	2	4	0	0	1	16.4	20.455	76	6.0032	8	58
Sunday	October	12	3	4	0	0	1	17.22	21.21	77	19.9995	3	25
Sunday	October	12	4	4	0	0	1	17.22	21.21	77	19.0012	2	10
Sunday	October	12	5	4	0	0	1	16.4	20.455	82	12.998	5	6
Sunday	October	12	6	4	0	0	1	16.4	20.455	82	11.0014	4	20
Sunday	October	12	7	4	0	0	1	17.22	21.21	82	15.0013	7	44
Sunday	October	12	8	4	0	0	1	18.04	21.97	77	12.998	28	104
Sunday	October	12	9	4	0	0	2	19.68	23.485	67	19.0012	62	161
Sunday	October	12	10	4	0	0	1	22.14	25.76	56	12.998	150	278
Sunday	October	12	11	4	0	0	1	22.96	26.515	52	19.9995	156	338
Sunday	October	12	12	4	0	0	1	25.42	31.06	46	22.0028	200	362
Sunday	October	12	13	4	0	0	1	26.24	31.06	41	30.0026	218	401
Sunday	October	12	14	4	0	0	1	27.06	31.06	39	27.9993	249	368
Sunday	October	12	15	4	0	0	1	27.06	31.06	39	27.9993	213	355
Sunday	October	12	16	4	0	0	1	26.24	31.06	41	19.9995	203	378
Sunday	October	12	17	4	0	0	1	26.24	31.06	44	12.998	193	346
Sunday	October	12	18	4	0	0	1	23.78	27.275	60	16.9979	134	319
Sunday	October	12	19	4	0	0	1	22.96	26.515	64	15.0013	68	268
Sunday	October	12	20	4	0	0	1	22.14	25.76	73	15.0013	48	198
Sunday	October	12	21	4	0	0	1	22.96	26.515	73	30.0026	40	156
Sunday	October	12	22	4	0	0	1	22.96	26.515	73	26.0027	38	87
Sunday	October	12	23	4	0	0	2	22.96	26.515	68	19.0012	27	78
Monday	October	12	0	4	0	1	2	22.96	26.515	73	16.9979	17	31
Monday	October	12	1	4	0	1	2	23.78	27.275	64	26.0027	5	24
Monday	October	12	2	4	0	1	2	23.78	27.275	64	23.9994	1	5
Monday	October	12	3	4	0	1	2	22.96	26.515	73	16.9979	2	2
Monday	October	12	4	4	0	1	2	22.96	26.515	68	15.0013	1	9
Monday	October	12	5	4	0	1	2	22.96	26.515	73	19.0012	2	38
Monday	October	12	6	4	0	1	2	22.96	26.515	73	19.9995	6	141
Monday	October	12	7	4	0	1	2	23.78	27.275	68	22.0028	15	461
Monday	October	12	8	4	0	1	2	24.6	30.305	64	26.0027	24	713
Monday	October	12	9	4	0	1	3	24.6	29.545	69	26.0027	31	328
Monday	October	12	10	4	0	1	2	24.6	29.545	73	26.0027	43	125
Monday	October	12	11	4	0	1	2	24.6	29.545	73	26.0027	88	175
Monday	October	12	12	4	0	1	3	24.6	28.79	78	22.0028	73	211
Monday	October	12	13	4	0	1	2	22.96	26.515	88	15.0013	37	109
Monday	October	12	14	4	0	1	2	24.6	28.79	78	19.0012	57	128
Monday	October	12	15	4	0	1	1	24.6	28.79	78	22.0028	70	190
Monday	October	12	16	4	0	1	1	22.96	26.515	64	19.9995	76	371
Monday	October	12	17	4	0	1	1	22.96	26.515	64	16.9979	96	670
Monday	October	12	18	4	0	1	3	22.14	25.76	77	8.9981	52	540
Monday	October	12	19	4	0	1	3	21.32	25	83	6.0032	12	227
Monday	October	12	20	4	0	1	2	21.32	25	72	26.0027	19	237
Monday	October	12	21	4	0	1	1	21.32	25	59	22.0028	16	190
Monday	October	12	22	4	0	1	1	20.5	24.24	59	19.0012	8	118
Monday	October	12	23	4	0	1	1	18.86	22.725	63	15.0013	9	72
Tuesday	October	12	0	4	0	1	1	18.86	22.725	63	26.0027	3	45
Tuesday	October	12	1	4	0	1	1	18.04	21.97	67	12.998	4	9
Tuesday	October	12	2	4	0	1	1	18.04	21.97	67	8.9981	2	1
Tuesday	October	12	3	4	0	1	1	17.22	21.21	67	7.0015	0	2
Tuesday	October	12	4	4	0	1	1	17.22	21.21	67	11.0014	0	7
Tuesday	October	12	5	4	0	1	1	17.22	21.21	67	16.9979	5	47
Tuesday	October	12	6	4	0	1	1	17.22	21.21	67	11.0014	4	168
Tuesday	October	12	7	4	0	1	1	17.22	21.21	67	6.0032	20	505
Tuesday	October	12	8	4	0	1	1	18.04	21.97	62	0	35	800
Tuesday	October	12	9	4	0	1	1	19.68	23.485	55	16.9979	32	323
Tuesday	October	12	10	4	0	1	1	20.5	24.24	48	19.0012	65	157
Tuesday	October	12	11	4	0	1	1	20.5	24.24	45	27.9993	56	172
Tuesday	October	12	12	4	0	1	2	21.32	25	45	22.0028	69	256
Tuesday	October	12	13	4	0	1	1	21.32	25	45	19.0012	68	260
Tuesday	October	12	14	4	0	1	1	22.14	25.76	39	16.9979	94	214
Tuesday	October	12	15	4	0	1	1	22.14	25.76	41	22.0028	76	270
Tuesday	October	12	16	4	0	1	1	22.14	25.76	39	19.0012	79	367
Tuesday	October	12	17	4	0	1	1	21.32	25	39	12.998	104	839
Tuesday	October	12	18	4	0	1	1	20.5	24.24	42	11.0014	71	767
Tuesday	October	12	19	4	0	1	1	19.68	23.485	48	0	40	491
Tuesday	October	12	20	4	0	1	1	18.86	22.725	55	0	35	397
Tuesday	October	12	21	4	0	1	1	18.86	22.725	63	0	19	176
Tuesday	October	12	22	4	0	1	1	16.4	20.455	71	6.0032	18	163
Tuesday	October	12	23	4	0	1	1	16.4	20.455	71	0	23	176
Wednesday	October	12	0	4	0	1	1	15.58	19.695	76	0	1	48
Wednesday	October	12	1	4	0	1	1	15.58	19.695	76	0	3	14
Wednesday	October	12	2	4	0	1	1	15.58	19.695	76	0	4	12
Wednesday	October	12	3	4	0	1	1	14.76	18.94	87	0	0	7
Wednesday	October	12	4	4	0	1	1	14.76	18.18	81	6.0032	0	4
Wednesday	October	12	5	4	0	1	2	14.76	18.94	81	0	2	39
Wednesday	October	12	6	4	0	1	1	15.58	19.695	82	0	7	171
Wednesday	October	12	7	4	0	1	1	14.76	18.18	81	7.0015	15	449
Wednesday	October	12	8	4	0	1	2	16.4	20.455	76	0	38	779
Wednesday	October	12	9	4	0	1	2	17.22	21.21	77	0	38	344
Wednesday	October	12	10	4	0	1	2	18.86	22.725	67	0	60	168
Wednesday	October	12	11	4	0	1	2	20.5	24.24	51	6.0032	78	156
Wednesday	October	12	12	4	0	1	2	21.32	25	48	11.0014	71	261
Wednesday	October	12	13	4	0	1	2	22.14	25.76	49	8.9981	73	237
Wednesday	October	12	14	4	0	1	2	22.96	26.515	43	11.0014	82	188
Wednesday	October	12	15	4	0	1	2	23.78	27.275	43	15.0013	62	239
Wednesday	October	12	16	4	0	1	1	22.96	26.515	52	12.998	70	396
Wednesday	October	12	17	4	0	1	1	22.14	25.76	56	7.0015	122	766
Wednesday	October	12	18	4	0	1	1	21.32	25	59	11.0014	90	794
Wednesday	October	12	19	4	0	1	1	20.5	24.24	72	12.998	49	467
Wednesday	October	12	20	4	0	1	1	20.5	24.24	72	8.9981	54	360
Wednesday	October	12	21	4	0	1	1	18.86	22.725	82	12.998	28	301
Wednesday	October	12	22	4	0	1	1	18.86	22.725	88	16.9979	17	198
Wednesday	October	12	23	4	0	1	1	18.86	22.725	88	15.0013	15	84
Thursday	October	12	0	4	0	1	1	18.86	22.725	88	12.998	4	53
Thursday	October	12	1	4	0	1	1	18.86	22.725	82	15.0013	0	14
Thursday	October	12	2	4	0	1	1	18.86	22.725	82	12.998	1	13
Thursday	October	12	3	4	0	1	1	18.04	21.97	88	15.0013	0	5
Thursday	October	12	4	4	0	1	1	18.04	21.97	88	15.0013	0	5
Thursday	October	12	5	4	0	1	1	18.04	21.97	82	15.0013	1	41
Thursday	October	12	6	4	0	1	1	18.04	21.97	88	19.9995	3	150
Thursday	October	12	7	4	0	1	1	18.04	21.97	88	16.9979	20	488
Thursday	October	12	8	4	0	1	1	18.86	22.725	82	16.9979	31	803
